WindowID,Method,Seed,TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartMinute,EndMinute,Duration_min,GPU_Demand,MaxLatency_ms,LatestFinishHour
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,583,BatchInference,RegionA,RegionB,2388,143280,143515,235,12,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,614,RealTimeInference,RegionC,RegionC,2373,142380,142715,335,5,20,2379
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,701,BatchInference,RegionF,RegionF,2397,143820,143925,105,21,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,737,BatchInference,RegionC,RegionC,2351,141060,141128,68,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,785,BatchInference,RegionE,RegionE,2358,141480,141760,280,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,786,BatchInference,RegionF,RegionE,2348,140880,141030,150,7,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,830,BatchInference,RegionD,RegionF,2341,140520,140845,325,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,884,BatchInference,RegionF,RegionF,2336,140160,140174,14,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,929,RealTimeInference,RegionC,RegionC,2337,140220,140377,157,1,20,2340
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1026,AITraining,RegionE,RegionE,2344,140640,140706,66,123,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1033,BatchInference,RegionD,RegionE,2354,141300,141353,53,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1055,AITraining,RegionF,RegionF,2378,142680,143019,339,113,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1060,RealTimeInference,RegionC,RegionC,2362,141720,142023,303,4,20,2368
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1087,BatchInference,RegionE,RegionE,2366,141960,142070,110,19,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1096,RealTimeInference,RegionA,RegionA,2389,143340,143630,290,1,20,2394
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1106,RealTimeInference,RegionC,RegionC,2335,140100,140272,172,2,20,2338
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1136,BatchInference,RegionB,RegionB,2390,143400,143582,182,12,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1139,BatchInference,RegionE,RegionE,2369,142140,142269,129,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1146,RealTimeInference,RegionC,RegionC,2345,140700,140905,205,6,20,2349
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1201,RealTimeInference,RegionA,RegionA,2351,141060,141196,136,6,20,2354
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1234,BatchInference,RegionB,RegionB,2385,143100,143434,334,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1235,AITraining,RegionD,RegionE,2346,140820,141005,185,23,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1259,RealTimeInference,RegionA,RegionA,2345,140700,141009,309,6,20,2351
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1264,AITraining,RegionF,RegionF,2388,143280,143562,282,113,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1314,AITraining,RegionD,RegionE,2359,141840,142207,367,98,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1315,BatchInference,RegionD,RegionE,2365,141900,142054,154,19,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1371,AITraining,RegionC,RegionC,2392,144000,144335,335,18,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1455,AITraining,RegionF,RegionF,2399,143940,144104,164,37,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1480,RealTimeInference,RegionC,RegionC,2342,140520,140661,141,5,20,2345
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1540,AITraining,RegionF,RegionF,2377,142620,142912,292,98,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1541,AITraining,RegionA,RegionA,2356,141420,141442,22,95,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1623,RealTimeInference,RegionB,RegionB,2345,140700,140846,146,6,20,2348
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1640,RealTimeInference,RegionA,RegionA,2335,140100,140218,118,5,20,2337
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1645,BatchInference,RegionF,RegionE,2345,140700,140862,162,13,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1664,BatchInference,RegionE,RegionE,2383,142980,143111,131,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1777,BatchInference,RegionA,RegionC,2361,141660,141957,297,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1843,RealTimeInference,RegionA,RegionA,2394,143640,143689,49,1,20,2395
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1914,RealTimeInference,RegionD,RegionD,2358,141480,141594,114,2,20,2360
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1953,AITraining,RegionF,RegionF,2346,140760,140957,197,80,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,1977,BatchInference,RegionC,RegionC,2367,142020,142246,226,20,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2000,BatchInference,RegionA,RegionA,2341,140460,140733,273,12,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2034,AITraining,RegionD,RegionE,2339,140340,140563,223,100,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2035,AITraining,RegionD,RegionF,2340,140400,140618,218,60,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2055,AITraining,RegionD,RegionE,2386,144060,144220,160,116,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2087,AITraining,RegionD,RegionF,2329,139740,139994,254,31,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2107,RealTimeInference,RegionA,RegionA,2343,140580,140774,194,5,20,2347
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2146,AITraining,RegionD,RegionF,2343,140580,140914,334,40,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2167,AITraining,RegionD,RegionF,2390,144060,144309,249,57,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2176,BatchInference,RegionE,RegionE,2332,139920,140149,229,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2184,RealTimeInference,RegionA,RegionA,2360,141600,141698,98,1,20,2362
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2248,RealTimeInference,RegionC,RegionC,2351,141060,141266,206,5,20,2355
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2287,AITraining,RegionF,RegionE,2361,141900,142112,212,126,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2308,BatchInference,RegionF,RegionF,2347,140820,141142,322,18,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2351,AITraining,RegionE,RegionE,2369,142800,143175,375,127,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2374,BatchInference,RegionA,RegionB,2387,143220,143259,39,7,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2412,RealTimeInference,RegionC,RegionC,2392,143520,143776,256,2,20,2397
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2419,BatchInference,RegionF,RegionE,2345,140700,141086,386,15,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2473,AITraining,RegionC,RegionC,2398,144000,144350,350,16,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2491,RealTimeInference,RegionC,RegionC,2345,140700,141099,399,3,20,2352
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2508,RealTimeInference,RegionB,RegionB,2378,142680,142959,279,1,20,2383
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2517,AITraining,RegionF,RegionE,2392,143580,143744,164,30,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2537,AITraining,RegionF,RegionE,2371,142260,142376,116,35,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2597,RealTimeInference,RegionA,RegionA,2344,140640,140872,232,3,20,2348
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2632,BatchInference,RegionB,RegionC,2359,141540,141838,298,10,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2648,BatchInference,RegionE,RegionE,2397,143820,144011,191,19,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2732,RealTimeInference,RegionB,RegionB,2349,140940,141255,315,7,20,2355
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2747,BatchInference,RegionF,RegionF,2353,141180,141229,49,6,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2751,RealTimeInference,RegionB,RegionB,2362,141720,141927,207,7,20,2366
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2763,BatchInference,RegionB,RegionB,2379,142740,142965,225,15,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2776,RealTimeInference,RegionA,RegionA,2340,140400,140788,388,2,20,2347
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2777,RealTimeInference,RegionB,RegionB,2358,141480,141592,112,3,20,2360
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2804,AITraining,RegionE,RegionE,2358,141480,141534,54,85,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,2814,BatchInference,RegionA,RegionA,2341,140460,140603,143,20,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3007,AITraining,RegionE,RegionE,2361,141660,141799,139,70,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3034,AITraining,RegionE,RegionE,2337,140220,140255,35,38,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3048,BatchInference,RegionE,RegionE,2360,141600,141759,159,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3050,RealTimeInference,RegionA,RegionA,2360,141600,141708,108,7,20,2362
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3065,BatchInference,RegionB,RegionB,2356,141360,141702,342,21,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3071,BatchInference,RegionB,RegionB,2340,140400,140617,217,13,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3080,AITraining,RegionE,RegionE,2340,140400,140658,258,102,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3086,AITraining,RegionE,RegionE,2359,141540,141753,213,91,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3113,BatchInference,RegionD,RegionF,2387,143220,143594,374,15,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3201,BatchInference,RegionA,RegionA,2342,140520,140571,51,23,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3266,RealTimeInference,RegionA,RegionA,2367,142020,142039,19,6,20,2368
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3272,AITraining,RegionF,RegionF,2344,140640,140855,215,68,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3274,BatchInference,RegionB,RegionB,2371,142260,142387,127,4,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3287,RealTimeInference,RegionA,RegionA,2340,140400,140539,139,4,20,2343
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3316,AITraining,RegionE,RegionE,2330,139800,140154,354,27,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3337,RealTimeInference,RegionC,RegionC,2338,140280,140417,137,2,20,2341
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3368,RealTimeInference,RegionB,RegionB,2365,141900,142295,395,5,20,2372
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3414,BatchInference,RegionD,RegionD,2353,141180,141246,66,20,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3432,AITraining,RegionD,RegionD,2351,141120,141313,193,56,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3444,RealTimeInference,RegionA,RegionA,2378,142680,142783,103,7,20,2380
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3449,AITraining,RegionF,RegionF,2367,142020,142158,138,35,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3452,BatchInference,RegionB,RegionC,2335,140100,140389,289,16,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3455,RealTimeInference,RegionC,RegionC,2386,143160,143332,172,1,20,2389
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3494,AITraining,RegionF,RegionF,2360,141600,141800,200,21,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3498,RealTimeInference,RegionB,RegionB,2376,142560,142631,71,2,20,2378
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3512,BatchInference,RegionC,RegionC,2350,141000,141326,326,5,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3545,RealTimeInference,RegionB,RegionB,2366,141960,142295,335,4,20,2372
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3566,BatchInference,RegionE,RegionE,2392,143520,143574,54,9,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3618,BatchInference,RegionD,RegionD,2353,141180,141543,363,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3657,RealTimeInference,RegionB,RegionB,2373,142380,142507,127,7,20,2376
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3674,AITraining,RegionD,RegionF,2359,141540,141701,161,81,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3727,AITraining,RegionD,RegionF,2374,142440,142531,91,125,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3736,BatchInference,RegionD,RegionF,2396,143760,144156,396,19,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3746,RealTimeInference,RegionA,RegionA,2329,139740,139797,57,2,20,2330
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3763,BatchInference,RegionE,RegionE,2373,142380,142588,208,17,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3782,AITraining,RegionE,RegionE,2390,143400,143746,346,89,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3809,AITraining,RegionF,RegionF,2376,142560,142658,98,32,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3844,BatchInference,RegionA,RegionC,2370,142200,142496,296,10,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3862,BatchInference,RegionF,RegionF,2353,141180,141449,269,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3928,BatchInference,RegionF,RegionE,2397,143820,144002,182,4,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3946,AITraining,RegionE,RegionE,2356,141360,141374,14,21,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,3948,RealTimeInference,RegionF,RegionF,2382,142920,143250,330,1,20,2388
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4014,AITraining,RegionB,RegionB,2335,140220,140525,305,34,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4060,BatchInference,RegionA,RegionC,2383,142980,143148,168,8,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4113,BatchInference,RegionA,RegionC,2391,143460,143712,252,15,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4135,BatchInference,RegionC,RegionC,2345,140700,140967,267,22,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4149,AITraining,RegionE,RegionE,2368,142080,142451,371,88,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4164,RealTimeInference,RegionD,RegionD,2362,141720,142033,313,2,20,2368
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4202,AITraining,RegionE,RegionE,2377,142620,142900,280,94,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4256,BatchInference,RegionF,RegionF,2358,141480,141582,102,14,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4316,RealTimeInference,RegionA,RegionA,2377,142620,142882,262,5,20,2382
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4353,AITraining,RegionE,RegionE,2398,143880,144102,222,21,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4354,RealTimeInference,RegionC,RegionC,2390,143400,143757,357,4,20,2396
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4371,BatchInference,RegionC,RegionC,2331,139860,140194,334,19,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4416,AITraining,RegionD,RegionE,2328,139680,140067,387,86,150,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4418,BatchInference,RegionD,RegionD,2398,143880,144134,254,11,80,2406
w2328_2400,rolling_shadow_price_exchange::lagrangian_balanced,20260801,4466,AITraining,RegionF,RegionF,2370,142320,142628,308,36,150,2406
