Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method,ObservedElectricityPrice_CNY_per_MWh,ObservedCarbonIntensity_tCO2_per_MWh,ObservedAvailableRenewable_MW,ScenarioPriceMultiplier,ScenarioCarbonMultiplier,ScenarioRenewableMultiplier,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridLoadPurchase_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,ChargeMode,GridImportMode,Method
57,RegionD,Flat,435.5000000000,339.6900000000,0.4151000000,1089.7800000000,376.2626670000,2385,4.4133333333,380.6760003333,1.2800000000,487.2652804267,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,435.5000000000,0.4151000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,487.2652804267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,422.5147195733,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
58,RegionD,Flat,435.6100000000,339.7800000000,0.4083000000,1100.0000000000,345.5260000000,2386,17.4400000000,362.9660000000,1.2800000000,464.5964800000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,435.6100000000,0.4083000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,464.5964800000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,455.4035200000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
59,RegionD,Flat,435.7200000000,339.8600000000,0.4031000000,1089.7800000000,284.6873330000,2387,15.7226666667,300.4099996667,1.2800000000,384.5247995733,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,435.7200000000,0.4031000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,384.5247995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,525.2552004267,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
60,RegionD,Flat,435.8200000000,339.9400000000,0.3998000000,1059.8100000000,288.3400000000,2388,15.1600000000,303.5000000000,1.2800000000,388.4800000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,435.8200000000,0.3998000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,388.4800000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,491.3300000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
61,RegionD,Flat,435.9000000000,340.0000000000,0.3988000000,1012.1300000000,276.7423330000,2389,14.9466666667,291.6889996667,1.2800000000,373.3619195733,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,435.9000000000,0.3988000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,373.3619195733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,458.7680804267,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
62,RegionD,Flat,435.9800000000,340.0600000000,0.4000000000,950.0000000000,220.5786670000,2390,16.3400000000,236.9186670000,1.2800000000,303.2558937600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,435.9800000000,0.4000000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,303.2558937600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,466.7441062400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
63,RegionD,Flat,436.0500000000,340.1200000000,0.4034000000,877.6500000000,163.7426670000,2391,3.2606666667,167.0033336667,1.2800000000,213.7642670933,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,436.0500000000,0.4034000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,213.7642670933,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,483.8857329067,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
64,RegionD,Flat,436.1200000000,340.1700000000,0.4088000000,800.0000000000,135.0896670000,2392,1.3350000000,136.4246670000,1.2800000000,174.6235737600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,436.1200000000,0.4088000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,174.6235737600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,445.3764262400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
65,RegionD,Peak,758.9400000000,493.3100000000,0.4158000000,722.3500000000,162.8473330000,2393,0.2850000000,163.1323330000,1.2800000000,208.8093862400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,632.4500000000,0.4158000000,722.3500000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,208.8093862400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,333.5406137600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
66,RegionD,Peak,759.0120000000,493.3600000000,0.4239000000,650.0000000000,152.2986670000,2394,0.1600000000,152.4586670000,1.2800000000,195.1470937600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,632.5100000000,0.4239000000,650.0000000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,195.1470937600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,274.8529062400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
67,RegionD,Peak,759.0720000000,493.4000000000,0.4326000000,587.8700000000,135.8153330000,2395,0.3466666667,136.1619996667,1.2800000000,174.2873595733,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,632.5600000000,0.4326000000,587.8700000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,174.2873595733,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,233.5826404267,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
68,RegionD,Peak,759.1200000000,493.4300000000,0.4413000000,540.1900000000,149.0523330000,2396,5.1400000000,154.1923330000,1.2800000000,197.3661862400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,632.6000000000,0.4413000000,540.1900000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.7355689749,197.3661862400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,162.8238137600,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
69,RegionD,Peak,759.1440000000,493.4400000000,0.4493000000,510.2200000000,170.2683330000,2397,5.2983333333,175.5666663333,1.2800000000,224.7253329067,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,632.6200000000,0.4493000000,510.2200000000,1.2000000000,1.0000000000,1.0000000000,0.2747822161,-0.0000000000,448.9938642581,224.7253329067,0.2747822161,0.0000000000,0.0000000000,0.0000000000,180.0000000000,105.2198848772,-180.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
70,RegionD,Flat,392.6700000000,306.2800000000,0.4562000000,500.0000000000,192.1226670000,2398,13.2640000000,205.3866670000,1.2800000000,262.8949337600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,392.6700000000,0.4562000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,448.9938642581,262.8949337600,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,57.1050662400,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
71,RegionD,Flat,392.6700000000,306.2800000000,0.4615000000,510.2200000000,238.0086670000,2399,51.9400000000,289.9486670000,1.2800000000,371.1342937600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,392.6700000000,0.4615000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,40.9142937600,405.0000000000,330.2200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,0.0000000000,-180.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
0,RegionE,Valley,242.4800000000,189.1300000000,0.2318000000,540.1900000000,263.9336670000,2328,148.3076666667,412.2413336667,1.2500000000,515.3016670833,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,242.4800000000,0.2318000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,-0.0000000000,370.0000000000,515.3016670833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,24.8883329167,0.0000000000,-24.8883329167,0,0,Q2_candidate_plus_integrated_storage_MILP
1,RegionE,Valley,242.5900000000,189.2200000000,0.2326000000,587.8700000000,310.0913330000,2329,132.3686666667,442.4599996667,1.2500000000,553.0749995833,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,242.5900000000,0.2326000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,370.0000000000,553.0749995833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,34.7950004167,0.0000000000,-34.7950004167,0,0,Q2_candidate_plus_integrated_storage_MILP
2,RegionE,Valley,242.7100000000,189.3100000000,0.2322000000,650.0000000000,353.5720000000,2330,143.4580000000,497.0300000000,1.2500000000,621.2875000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,242.7100000000,0.2322000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,7.8841675000,361.5224005376,613.4033325000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,36.5966675000,0.0000000000,-36.5966675000,0,0,Q2_candidate_plus_integrated_storage_MILP
3,RegionE,Valley,242.8300000000,189.4100000000,0.2306000000,722.3500000000,373.7453330000,2331,134.6573333333,508.4026663333,1.2500000000,635.5033329167,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,242.8300000000,0.2306000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,133.1533329167,218.3467737455,502.3500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
4,RegionE,Valley,242.9500000000,189.5000000000,0.2280000000,800.0000000000,412.7363330000,2332,135.3056666667,548.0419996667,1.2500000000,685.0524995833,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,242.9500000000,0.2280000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,105.0524995833,105.3870967742,580.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
5,RegionE,Valley,243.0700000000,189.5900000000,0.2245000000,877.6500000000,399.6440000000,2333,143.8760000000,543.5200000000,1.2500000000,679.4000000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,243.0700000000,0.2245000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,21.7500000000,82.0000000000,657.6500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
6,RegionE,Valley,243.2000000000,189.7000000000,0.2204000000,950.0000000000,382.4746670000,2334,111.8226666667,494.2973336667,1.2500000000,617.8716670833,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,243.2000000000,0.2204000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,617.8716670833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,112.1283329167,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
7,RegionE,Flat,374.3600000000,292.0000000000,0.2161000000,1012.1300000000,404.1476670000,2335,94.3123333333,498.4600003333,1.2500000000,623.0750004167,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,374.3600000000,0.2161000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,623.0750004167,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,169.0549995833,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
8,RegionE,Flat,374.5700000000,292.1600000000,0.2117000000,1059.8100000000,395.2890000000,2336,115.8560000000,511.1450000000,1.2500000000,638.9312500000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,374.5700000000,0.2117000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,638.9312500000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,200.8787500000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
9,RegionE,Flat,374.7800000000,292.3300000000,0.2077000000,1089.7800000000,381.2266670000,2337,135.2533333333,516.4800003333,1.2500000000,645.6000004167,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,374.7800000000,0.2077000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,82.0000000000,645.6000004167,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,224.1799995833,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
10,RegionE,Flat,375.0000000000,292.5000000000,0.2043000000,1100.0000000000,360.2710000000,2338,140.3390000000,500.6100000000,1.2500000000,625.7625000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,375.0000000000,0.2043000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,240.0000000000,0.0000000000,307.6000000000,625.7625000000,240.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,14.2375000000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
11,RegionE,Flat,375.2200000000,292.6700000000,0.2017000000,1089.7800000000,338.2000000000,2339,121.0800000000,459.2800000000,1.2500000000,574.1000000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,375.2200000000,0.2017000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,307.6000000000,574.1000000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,295.6800000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
12,RegionE,Flat,375.4500000000,292.8500000000,0.2001000000,1059.8100000000,260.3600000000,2340,157.0173333333,417.3773333333,1.2500000000,521.7216666667,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,375.4500000000,0.2001000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,240.0000000000,0.0000000000,533.2000000000,521.7216666667,240.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,78.0883333333,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
13,RegionE,Flat,375.6700000000,293.0200000000,0.1998000000,1012.1300000000,267.3293330000,2341,143.2536666667,410.5829996667,1.2500000000,513.2287495833,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,375.6700000000,0.1998000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,533.2000000000,513.2287495833,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,278.9012504167,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
14,RegionE,Flat,375.9100000000,293.2100000000,0.2006000000,950.0000000000,263.4170000000,2342,119.3813333333,382.7983333333,1.2500000000,478.4979166667,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,375.9100000000,0.2006000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,129.9126325621,0.0000000000,655.3178746083,478.4979166667,129.9126325621,0.0000000000,0.0000000000,0.0000000000,220.0000000000,121.5894507713,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
15,RegionE,Flat,376.1400000000,293.3900000000,0.2026000000,877.6500000000,258.5603330000,2343,127.4046666667,385.9649996667,1.2500000000,482.4562495833,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,376.1400000000,0.2026000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,175.1937504167,0.0000000000,820.0000000000,482.4562495833,175.1937504167,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
16,RegionE,Flat,376.3800000000,293.5800000000,0.2056000000,800.0000000000,228.4080000000,2344,133.4520000000,361.8600000000,1.2500000000,452.3250000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,376.3800000000,0.2056000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,820.0000000000,452.3250000000,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,127.6750000000,-220.0000000000,1,0,Q2_candidate_plus_integrated_storage_MILP
17,RegionE,Peak,655.3080000000,425.9500000000,0.2095000000,722.3500000000,241.1920000000,2345,110.4466666667,351.6386666667,1.2500000000,439.5483333333,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,546.0900000000,0.2095000000,722.3500000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,820.0000000000,439.5483333333,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,62.8016666667,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
18,RegionE,Peak,655.7280000000,426.2200000000,0.2140000000,650.0000000000,223.3766670000,2346,106.8933333333,330.2700003333,1.2500000000,412.8375004167,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,546.4400000000,0.2140000000,650.0000000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,820.0000000000,412.8375004167,-0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,17.1624995833,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
19,RegionE,Peak,656.1600000000,426.5000000000,0.2188000000,587.8700000000,170.3986670000,2347,131.8666666667,302.2653336667,1.2500000000,377.8316670833,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,546.8000000000,0.2188000000,587.8700000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,9.9616670833,809.2885300179,367.8700000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
20,RegionE,Peak,656.5800000000,426.7800000000,0.2236000000,540.1900000000,160.0550000000,2348,141.6030000000,301.6580000000,1.2500000000,377.0725000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,547.1500000000,0.2236000000,540.1900000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,56.8825000000,748.1245515233,320.1900000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
21,RegionE,Peak,657.0120000000,427.0600000000,0.2281000000,510.2200000000,155.8446670000,2349,104.4800000000,260.3246670000,1.2500000000,325.4058337500,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,547.5100000000,0.2281000000,510.2200000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,35.1858337500,710.2903216846,290.2200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
22,RegionE,Flat,340.0500000000,265.2400000000,0.2320000000,500.0000000000,144.6020000000,2350,103.2506666667,247.8526666667,1.2500000000,309.8158333333,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,340.0500000000,0.2320000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,29.8158333333,678.2302858423,280.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
23,RegionE,Flat,340.2800000000,265.4200000000,0.2350000000,510.2200000000,156.5973330000,2351,157.2560000000,313.8533330000,1.2500000000,392.3166662500,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,340.2800000000,0.2350000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,102.0966662500,568.4489242832,290.2200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,220.0000000000,0.0000000000,-220.0000000000,0,0,Q2_candidate_plus_integrated_storage_MILP
