WindowID,Method,Seed,TaskID,TaskType,DelaySensitivity,SourceRegion,ExecutionRegion,ArrivalHour,EarliestStartHour,StartMinute,EndMinute,Duration_min,GPU_Demand,MaxLatency_ms,NetworkLatency_ms,LatestFinishHour,DecisionBlock
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20033,BatchInference,Medium,RegionA,RegionB,1024,1024,61440,61813,373,19,80.0,12.0,2406,170
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20034,BatchInference,Medium,RegionB,RegionB,75,75,4500,4513,13,15,80.0,5.0,2406,12
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20035,BatchInference,Medium,RegionC,RegionC,2337,2337,140220,140509,289,13,80.0,5.0,2406,389
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20036,RealTimeInference,High,RegionB,RegionB,1403,1403,84180,84374,194,1,20.0,5.0,1407,233
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20037,BatchInference,Medium,RegionE,RegionE,918,918,55080,55262,182,6,80.0,5.0,2406,153
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20038,AITraining,Low,RegionF,RegionF,109,109,6540,6688,148,111,150.0,5.0,2406,18
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20039,BatchInference,Medium,RegionA,RegionB,1860,1860,111600,111695,95,9,80.0,12.0,2406,310
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20040,AITraining,Low,RegionD,RegionE,2344,2344,140760,140907,147,19,150.0,22.0,2406,390
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20041,BatchInference,Medium,RegionB,RegionC,1891,1891,113460,113807,347,8,80.0,14.0,2406,315
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20042,AITraining,Low,RegionE,RegionE,946,946,56760,56786,26,43,150.0,5.0,2406,157
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20043,BatchInference,Medium,RegionD,RegionF,1851,1851,111060,111229,169,4,80.0,25.0,2406,308
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20044,RealTimeInference,High,RegionC,RegionC,149,149,8940,9134,194,5,20.0,5.0,153,24
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20045,AITraining,Low,RegionF,RegionE,1615,1615,97980,98331,351,100,150.0,18.0,2406,269
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20046,RealTimeInference,High,RegionA,RegionA,184,184,11040,11255,215,7,20.0,5.0,188,30
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20047,RealTimeInference,High,RegionA,RegionA,793,793,47580,47977,397,5,20.0,5.0,800,132
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20048,BatchInference,Medium,RegionC,RegionC,742,742,44520,44749,229,15,80.0,5.0,2406,123
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20049,BatchInference,Medium,RegionD,RegionD,1251,1251,75060,75139,79,16,80.0,5.0,2406,208
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20050,RealTimeInference,High,RegionC,RegionC,710,710,42600,42822,222,3,20.0,5.0,714,118
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20051,RealTimeInference,High,RegionC,RegionC,1490,1490,89400,89635,235,1,20.0,5.0,1494,248
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20052,AITraining,Low,RegionB,RegionB,1584,1584,95040,95298,258,28,150.0,5.0,2406,264
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20053,AITraining,Low,RegionD,RegionF,2317,2317,139020,139059,39,80,150.0,25.0,2406,386
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20054,BatchInference,Medium,RegionB,RegionB,648,648,38880,39020,140,18,80.0,5.0,2406,108
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20055,BatchInference,Medium,RegionC,RegionC,1487,1487,89220,89245,25,15,80.0,5.0,2406,247
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20056,AITraining,Low,RegionE,RegionE,1920,1920,115200,115358,158,44,150.0,5.0,2406,320
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20057,RealTimeInference,High,RegionC,RegionC,1491,1491,89460,89474,14,5,20.0,5.0,1492,248
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20058,BatchInference,Medium,RegionF,RegionE,1818,1818,109140,109486,346,23,80.0,18.0,2406,303
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20059,AITraining,Low,RegionC,RegionC,800,800,48000,48010,10,27,150.0,5.0,2406,133
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20060,RealTimeInference,High,RegionA,RegionA,2002,2002,120120,120282,162,7,20.0,5.0,2005,333
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20061,BatchInference,Medium,RegionC,RegionC,29,29,1740,1870,130,13,80.0,5.0,2406,4
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20062,RealTimeInference,High,RegionB,RegionB,473,473,28380,28420,40,3,20.0,5.0,474,78
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20063,AITraining,Low,RegionE,RegionE,1374,1374,82440,82589,149,83,150.0,5.0,2406,229
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20064,BatchInference,Medium,RegionF,RegionF,392,392,23520,23558,38,20,80.0,5.0,2406,65
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20065,BatchInference,Medium,RegionA,RegionA,2044,2044,122640,122712,72,7,80.0,5.0,2406,340
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20066,RealTimeInference,High,RegionA,RegionA,749,749,44940,45128,188,7,20.0,5.0,753,124
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20067,AITraining,Low,RegionD,RegionD,1694,1694,101640,101662,22,26,150.0,5.0,2406,282
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20068,RealTimeInference,High,RegionB,RegionB,1736,1736,104160,104395,235,7,20.0,5.0,1740,289
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20069,AITraining,Low,RegionE,RegionE,1393,1393,83580,83719,139,78,150.0,5.0,2406,232
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20070,BatchInference,Medium,RegionE,RegionE,2082,2082,124920,125192,272,11,80.0,5.0,2406,347
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20071,AITraining,Low,RegionF,RegionF,2195,2195,131700,131899,199,58,150.0,5.0,2406,365
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20072,AITraining,Low,RegionB,RegionC,2254,2254,135240,135409,169,43,150.0,14.0,2406,375
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20073,BatchInference,Medium,RegionB,RegionC,257,257,15420,15650,230,19,80.0,14.0,2406,42
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20074,RealTimeInference,High,RegionB,RegionB,2145,2145,128700,128790,90,2,20.0,5.0,2147,357
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20075,BatchInference,Medium,RegionD,RegionF,1942,1942,116520,116607,87,13,80.0,25.0,2406,323
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20076,RealTimeInference,High,RegionC,RegionC,1420,1420,85200,85337,137,2,20.0,5.0,1423,236
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20077,AITraining,Low,RegionF,RegionF,1550,1550,93000,93182,182,42,150.0,5.0,2406,258
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20078,BatchInference,Medium,RegionA,RegionC,1201,1201,72060,72090,30,15,80.0,15.0,2406,200
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20079,RealTimeInference,High,RegionA,RegionA,796,796,47760,48129,369,7,20.0,5.0,803,132
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20080,BatchInference,Medium,RegionB,RegionC,1121,1121,67260,67549,289,6,80.0,14.0,2406,186
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20081,BatchInference,Medium,RegionC,RegionC,2032,2032,121920,122273,353,14,80.0,5.0,2406,338
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20082,RealTimeInference,High,RegionB,RegionB,689,689,41340,41404,64,1,20.0,5.0,691,114
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20083,BatchInference,Medium,RegionE,RegionE,822,822,49320,49550,230,7,80.0,5.0,2406,137
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20084,RealTimeInference,High,RegionD,RegionD,2007,2007,120420,120530,110,5,20.0,5.0,2009,334
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20085,BatchInference,Medium,RegionA,RegionA,2018,2018,121080,121158,78,15,80.0,5.0,2406,336
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20086,AITraining,Low,RegionD,RegionE,1737,1737,104580,104727,147,26,150.0,22.0,2406,289
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20087,BatchInference,Medium,RegionB,RegionB,1612,1612,96720,96929,209,10,80.0,5.0,2406,268
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20088,BatchInference,Medium,RegionC,RegionC,1371,1371,82260,82478,218,19,80.0,5.0,2406,228
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20089,AITraining,Low,RegionE,RegionE,1820,1820,109200,109283,83,126,150.0,5.0,2406,303
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20090,AITraining,Low,RegionF,RegionF,1586,1586,95160,95520,360,17,150.0,5.0,2406,264
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20091,BatchInference,Medium,RegionF,RegionF,1062,1062,63720,64042,322,19,80.0,5.0,2406,177
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20092,AITraining,Low,RegionC,RegionC,1085,1085,65280,65642,362,86,150.0,5.0,2406,180
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20093,BatchInference,Medium,RegionB,RegionB,320,320,19200,19219,19,7,80.0,5.0,2406,53
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20094,BatchInference,Medium,RegionC,RegionC,1448,1448,86880,87096,216,14,80.0,5.0,2406,241
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20095,AITraining,Low,RegionE,RegionE,977,977,59040,59243,203,122,150.0,5.0,2406,162
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20096,BatchInference,Medium,RegionE,RegionE,1815,1815,108900,108978,78,14,80.0,5.0,2406,302
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20097,BatchInference,Medium,RegionF,RegionF,1309,1309,78540,78854,314,18,80.0,5.0,2406,218
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,20098,AITraining,Low,RegionB,RegionB,147,147,8820,9158,338,112,150.0,5.0,2406,24
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20099,AITraining,Low,RegionD,RegionF,531,531,32280,32405,125,72,150.0,25.0,2406,88
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20100,BatchInference,Medium,RegionB,RegionB,96,96,5760,5783,23,23,80.0,5.0,2406,16
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20101,BatchInference,Medium,RegionC,RegionC,988,988,59280,59469,189,22,80.0,5.0,2406,164
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20102,BatchInference,Medium,RegionD,RegionE,2028,2028,121680,121719,39,20,80.0,22.0,2406,338
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20103,RealTimeInference,High,RegionC,RegionC,22,22,1320,1440,120,3,20.0,5.0,24,3
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20104,AITraining,Low,RegionF,RegionE,1117,1117,67140,67521,381,46,150.0,18.0,2406,186
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20105,AITraining,Low,RegionC,RegionC,2147,2147,128820,128998,178,39,150.0,5.0,2406,357
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20106,AITraining,Low,RegionD,RegionD,1631,1631,98520,98858,338,119,150.0,5.0,2406,271
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20107,BatchInference,Medium,RegionC,RegionC,929,929,55740,55924,184,19,80.0,5.0,2406,154
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20108,AITraining,Low,RegionE,RegionE,1059,1059,63540,63701,161,45,150.0,5.0,2406,176
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20109,BatchInference,Medium,RegionD,RegionF,110,110,6600,6728,128,13,80.0,25.0,2406,18
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20110,RealTimeInference,High,RegionC,RegionC,1806,1806,108360,108546,186,6,20.0,5.0,1810,301
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20111,BatchInference,Medium,RegionA,RegionC,1145,1145,69000,69379,379,20,80.0,15.0,2406,190
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20112,AITraining,Low,RegionD,RegionE,133,133,8520,8686,166,92,150.0,22.0,2406,22
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20113,BatchInference,Medium,RegionB,RegionB,2150,2150,129000,129179,179,16,80.0,5.0,2406,358
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20114,RealTimeInference,High,RegionB,RegionB,1534,1534,92040,92097,57,4,20.0,5.0,1535,255
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20115,RealTimeInference,High,RegionC,RegionC,2179,2179,130740,130826,86,7,20.0,5.0,2181,363
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20116,RealTimeInference,High,RegionC,RegionC,813,813,48780,49053,273,7,20.0,5.0,818,135
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20117,AITraining,Low,RegionF,RegionF,2185,2185,131100,131354,254,100,150.0,5.0,2406,364
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20118,BatchInference,Medium,RegionA,RegionC,1650,1650,99000,99259,259,9,80.0,15.0,2406,275
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20119,AITraining,Low,RegionD,RegionE,772,772,46740,47026,286,67,150.0,22.0,2406,128
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20120,RealTimeInference,High,RegionB,RegionB,495,495,29700,29934,234,6,20.0,5.0,499,82
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20121,RealTimeInference,High,RegionB,RegionB,1667,1667,100020,100368,348,1,20.0,5.0,1673,277
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20122,AITraining,Low,RegionE,RegionE,1555,1555,93300,93473,173,24,150.0,5.0,2406,259
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20123,BatchInference,Medium,RegionE,RegionE,2149,2149,128940,129030,90,18,80.0,5.0,2406,358
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20124,RealTimeInference,High,RegionA,RegionA,1133,1133,67980,68123,143,6,20.0,5.0,1136,188
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20125,RealTimeInference,High,RegionA,RegionA,1944,1944,116640,116851,211,7,20.0,5.0,1948,324
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20126,RealTimeInference,High,RegionA,RegionA,1878,1878,112680,112933,253,6,20.0,5.0,1883,313
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20127,RealTimeInference,High,RegionB,RegionB,226,226,13560,13583,23,4,20.0,5.0,227,37
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20128,BatchInference,Medium,RegionD,RegionD,357,357,21420,21640,220,4,80.0,5.0,2406,59
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20129,BatchInference,Medium,RegionE,RegionE,5,5,300,358,58,12,80.0,5.0,2406,0
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,20130,AITraining,Low,RegionF,RegionF,1582,1582,95040,95421,381,127,150.0,5.0,2406,263
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20131,RealTimeInference,High,RegionA,RegionA,723,723,43380,43632,252,7,20.0,5.0,728,120
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20132,AITraining,Low,RegionD,RegionD,1054,1054,63360,63552,192,68,150.0,5.0,2406,175
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20133,RealTimeInference,High,RegionB,RegionB,1287,1287,77220,77279,59,2,20.0,5.0,1288,214
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20134,RealTimeInference,High,RegionB,RegionB,187,187,11220,11577,357,5,20.0,5.0,193,31
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20135,AITraining,Low,RegionE,RegionE,578,578,34680,34862,182,18,150.0,5.0,2406,96
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20136,BatchInference,Medium,RegionE,RegionE,1478,1478,88680,88964,284,20,80.0,5.0,2406,246
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20137,AITraining,Low,RegionA,RegionC,943,943,56580,56934,354,19,150.0,15.0,2406,157
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20138,AITraining,Low,RegionD,RegionF,1851,1851,111060,111132,72,106,150.0,25.0,2406,308
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20139,AITraining,Low,RegionD,RegionF,2381,2381,142980,143185,205,71,150.0,25.0,2406,396
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20140,BatchInference,Medium,RegionC,RegionC,843,843,50580,50837,257,20,80.0,5.0,2406,140
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20141,RealTimeInference,High,RegionB,RegionB,1193,1193,71580,71611,31,2,20.0,5.0,1194,198
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20142,BatchInference,Medium,RegionE,RegionE,1913,1913,114780,114890,110,9,80.0,5.0,2406,318
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20143,BatchInference,Medium,RegionF,RegionF,1749,1749,104940,105325,385,5,80.0,5.0,2406,291
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20144,BatchInference,Medium,RegionA,RegionB,1614,1614,96840,97020,180,16,80.0,12.0,2406,269
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20145,BatchInference,Medium,RegionB,RegionB,152,152,9120,9400,280,7,80.0,5.0,2406,25
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20146,RealTimeInference,High,RegionB,RegionB,894,894,53640,53904,264,5,20.0,5.0,899,149
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,20147,RealTimeInference,High,RegionB,RegionB,1989,1989,119340,119417,77,4,20.0,5.0,1991,331
