TaskID,ExecutionRegion_incumbent,StartMinute_incumbent,ExecutionRegion_alns,StartMinute_alns,change_type
24767,RegionC,45600,RegionC,45600,unchanged
24768,RegionC,92820,RegionC,92820,unchanged
24769,RegionC,24000,RegionC,24000,unchanged
24770,RegionA,97500,RegionA,97500,unchanged
24771,RegionC,80220,RegionC,80220,unchanged
24772,RegionE,104040,RegionE,104040,unchanged
24773,RegionC,41400,RegionC,41400,unchanged
24774,RegionF,142800,RegionF,142800,unchanged
24775,RegionA,47460,RegionA,47460,unchanged
24776,RegionB,109500,RegionB,109500,unchanged
24777,RegionB,109020,RegionB,109020,unchanged
24778,RegionC,19920,RegionC,19920,unchanged
24779,RegionE,73920,RegionE,73920,unchanged
24780,RegionE,10860,RegionE,10860,unchanged
24781,RegionF,115680,RegionF,115680,unchanged
24782,RegionA,122460,RegionA,122460,unchanged
24783,RegionB,47040,RegionB,47040,unchanged
24784,RegionB,31560,RegionB,31560,unchanged
24785,RegionE,121860,RegionE,121860,unchanged
24786,RegionE,121200,RegionE,121200,unchanged
24787,RegionE,85440,RegionE,85440,unchanged
24788,RegionA,96720,RegionA,96720,unchanged
24789,RegionA,77580,RegionA,77580,unchanged
24790,RegionF,114120,RegionF,114120,unchanged
24791,RegionE,128760,RegionE,128760,unchanged
24792,RegionE,28320,RegionE,28320,unchanged
24793,RegionE,136080,RegionE,136080,unchanged
24794,RegionE,24240,RegionE,24240,unchanged
24795,RegionA,25980,RegionA,25980,unchanged
24796,RegionB,27840,RegionB,27840,unchanged
24797,RegionB,16380,RegionB,16380,unchanged
24798,RegionE,39900,RegionE,39900,unchanged
24799,RegionE,64620,RegionE,64620,unchanged
24800,RegionC,38580,RegionC,38580,unchanged
24801,RegionA,123060,RegionA,123060,unchanged
24802,RegionA,89520,RegionA,89520,unchanged
24803,RegionB,102300,RegionB,102300,unchanged
24804,RegionC,53280,RegionC,53280,unchanged
24805,RegionB,50100,RegionB,50100,unchanged
24806,RegionE,18240,RegionE,18240,unchanged
24807,RegionF,115440,RegionF,115440,unchanged
24808,RegionC,64800,RegionC,64800,unchanged
24809,RegionA,140880,RegionA,140880,unchanged
24810,RegionB,100680,RegionB,100680,unchanged
24811,RegionF,78900,RegionF,78900,unchanged
24812,RegionD,78000,RegionD,78000,unchanged
24813,RegionF,13140,RegionF,13140,unchanged
24814,RegionB,86460,RegionB,86460,unchanged
24815,RegionC,1200,RegionC,1200,unchanged
24816,RegionA,62460,RegionA,62460,unchanged
24817,RegionB,30000,RegionB,30000,unchanged
24818,RegionE,22260,RegionE,22260,unchanged
24819,RegionE,99060,RegionE,99060,unchanged
24820,RegionE,113400,RegionE,113400,unchanged
24821,RegionA,95040,RegionA,95040,unchanged
24822,RegionA,50640,RegionA,50640,unchanged
24823,RegionF,9240,RegionF,9240,unchanged
24824,RegionB,25440,RegionB,25440,unchanged
24825,RegionE,30840,RegionE,30840,unchanged
24826,RegionE,52380,RegionE,52380,unchanged
24827,RegionE,54420,RegionE,54420,unchanged
24828,RegionA,128340,RegionA,128340,unchanged
24829,RegionD,21600,RegionD,21600,unchanged
24830,RegionC,39840,RegionC,39840,unchanged
24831,RegionB,60060,RegionB,60060,unchanged
24832,RegionE,115500,RegionE,115500,unchanged
24833,RegionF,93540,RegionF,93540,unchanged
24834,RegionB,103680,RegionB,103680,unchanged
24835,RegionC,3120,RegionC,3120,unchanged
24836,RegionB,15600,RegionB,15600,unchanged
24837,RegionE,15660,RegionE,15660,unchanged
24838,RegionE,77940,RegionE,77940,unchanged
24839,RegionE,31860,RegionE,31860,unchanged
24840,RegionF,14040,RegionF,14040,unchanged
24841,RegionB,108000,RegionB,108000,unchanged
24842,RegionF,36840,RegionF,36840,unchanged
24843,RegionC,18420,RegionC,18420,unchanged
24844,RegionB,103500,RegionB,103500,unchanged
24845,RegionE,50640,RegionE,50640,unchanged
24846,RegionF,42360,RegionF,42360,unchanged
24847,RegionA,17100,RegionA,17100,unchanged
24848,RegionA,62280,RegionA,62280,unchanged
24849,RegionC,77880,RegionC,77880,unchanged
24850,RegionC,97260,RegionC,97260,unchanged
24851,RegionF,35460,RegionF,35460,unchanged
24852,RegionE,129780,RegionE,129780,unchanged
24853,RegionE,31140,RegionE,31140,unchanged
24854,RegionA,15300,RegionA,15300,unchanged
24855,RegionF,104640,RegionF,104640,unchanged
24856,RegionC,31020,RegionC,31020,unchanged
24857,RegionE,18000,RegionE,18000,unchanged
24858,RegionC,103860,RegionC,103860,unchanged
24859,RegionF,64800,RegionF,64800,unchanged
24860,RegionB,13440,RegionB,13440,unchanged
24861,RegionA,127380,RegionA,127380,unchanged
24862,RegionF,85440,RegionF,85440,unchanged
24863,RegionB,83040,RegionB,83040,unchanged
24864,RegionE,36540,RegionE,36540,unchanged
24865,RegionC,68580,RegionC,68580,unchanged
24866,RegionF,103800,RegionF,103800,unchanged
24867,RegionC,78240,RegionC,78240,unchanged
24868,RegionA,15840,RegionA,15840,unchanged
24869,RegionC,70440,RegionC,70440,unchanged
24870,RegionF,63180,RegionF,63180,unchanged
24871,RegionE,46380,RegionE,46380,unchanged
24872,RegionC,24180,RegionC,24180,unchanged
24873,RegionC,66540,RegionC,66540,unchanged
24874,RegionF,77880,RegionF,77820,time_only
24875,RegionA,105660,RegionA,105660,unchanged
24876,RegionB,79500,RegionB,79500,unchanged
24877,RegionE,70740,RegionE,70740,unchanged
24878,RegionC,23580,RegionC,23580,unchanged
24879,RegionE,53340,RegionE,53340,unchanged
24880,RegionC,25560,RegionC,25560,unchanged
24881,RegionA,71400,RegionA,71400,unchanged
24882,RegionF,104520,RegionF,104520,unchanged
24883,RegionE,59460,RegionE,59460,unchanged
24884,RegionE,25800,RegionE,25800,unchanged
24885,RegionF,2880,RegionF,2880,unchanged
24886,RegionF,133500,RegionF,133500,unchanged
24887,RegionC,12120,RegionC,12120,unchanged
24888,RegionF,118980,RegionF,118980,unchanged
24889,RegionF,105240,RegionF,105240,unchanged
24890,RegionE,78900,RegionE,78900,unchanged
24891,RegionE,92340,RegionE,92340,unchanged
24892,RegionD,27360,RegionD,27360,unchanged
24893,RegionC,129480,RegionC,129480,unchanged
24894,RegionA,3360,RegionA,3360,unchanged
24895,RegionB,26160,RegionB,26160,unchanged
24896,RegionE,79260,RegionE,79260,unchanged
24897,RegionE,68340,RegionE,68340,unchanged
24898,RegionE,70020,RegionE,70020,unchanged
24899,RegionF,75300,RegionF,75300,unchanged
24900,RegionA,59040,RegionA,59040,unchanged
24901,RegionA,65700,RegionA,65700,unchanged
24902,RegionE,54720,RegionE,54720,unchanged
24903,RegionF,115500,RegionF,115500,unchanged
24904,RegionC,106140,RegionC,106140,unchanged
24905,RegionF,117420,RegionF,117420,unchanged
24906,RegionA,23040,RegionA,23040,unchanged
24907,RegionF,105060,RegionF,105060,unchanged
24908,RegionF,88560,RegionF,88560,unchanged
24909,RegionB,89160,RegionB,89160,unchanged
24910,RegionC,18780,RegionC,18780,unchanged
24911,RegionF,118860,RegionF,118860,unchanged
24912,RegionF,11940,RegionF,11940,unchanged
24913,RegionC,960,RegionC,960,unchanged
24914,RegionF,52680,RegionF,52680,unchanged
24915,RegionC,4500,RegionC,4500,unchanged
24916,RegionB,28380,RegionB,28380,unchanged
24917,RegionE,80520,RegionE,80520,unchanged
24918,RegionF,97800,RegionF,97800,unchanged
24919,RegionC,140640,RegionC,140640,unchanged
24920,RegionF,109980,RegionF,109980,unchanged
24921,RegionB,4380,RegionB,4380,unchanged
24922,RegionF,88380,RegionF,88380,unchanged
24923,RegionB,138720,RegionB,138720,unchanged
24924,RegionC,80460,RegionC,80460,unchanged
24925,RegionF,87060,RegionF,87060,unchanged
24926,RegionA,86040,RegionA,86040,unchanged
24927,RegionB,140160,RegionB,140160,unchanged
24928,RegionB,123360,RegionB,123360,unchanged
24929,RegionB,130380,RegionB,130380,unchanged
24930,RegionD,109800,RegionD,109800,unchanged
24931,RegionE,37860,RegionE,37860,unchanged
24932,RegionC,97860,RegionC,97860,unchanged
24933,RegionE,12420,RegionE,12420,unchanged
24934,RegionB,50460,RegionB,50460,unchanged
24935,RegionF,42600,RegionF,42600,unchanged
24936,RegionD,18900,RegionD,18900,unchanged
24937,RegionE,23280,RegionE,23280,unchanged
24938,RegionD,85080,RegionD,85080,unchanged
24939,RegionB,8640,RegionB,8640,unchanged
24940,RegionE,94140,RegionE,94140,unchanged
24941,RegionB,119880,RegionB,119880,unchanged
24942,RegionE,6360,RegionE,6360,unchanged
24943,RegionE,130920,RegionE,130920,unchanged
24944,RegionF,13200,RegionF,13200,unchanged
24945,RegionF,123420,RegionF,123420,unchanged
24946,RegionA,21840,RegionA,21840,unchanged
24947,RegionA,36840,RegionA,36840,unchanged
24948,RegionD,28920,RegionD,28920,unchanged
24949,RegionF,143160,RegionF,143160,unchanged
24950,RegionE,34260,RegionE,34260,unchanged
24951,RegionF,36480,RegionF,36480,unchanged
24952,RegionA,51480,RegionA,51480,unchanged
24953,RegionA,19980,RegionA,19980,unchanged
24954,RegionB,80880,RegionB,80880,unchanged
24955,RegionC,119400,RegionC,119400,unchanged
24956,RegionE,33660,RegionE,33660,unchanged
24957,RegionE,540,RegionE,540,unchanged
24958,RegionE,53220,RegionE,53220,unchanged
24959,RegionC,84900,RegionC,84900,unchanged
24960,RegionB,30240,RegionB,30240,unchanged
24961,RegionC,42960,RegionC,42960,unchanged
24962,RegionE,113160,RegionE,113160,unchanged
24963,RegionE,28620,RegionE,28620,unchanged
24964,RegionE,22560,RegionE,22560,unchanged
24965,RegionA,68580,RegionA,68580,unchanged
24966,RegionA,122040,RegionA,122040,unchanged
24967,RegionE,121560,RegionE,121560,unchanged
24968,RegionB,35340,RegionB,35340,unchanged
24969,RegionB,77520,RegionB,77520,unchanged
24970,RegionF,120960,RegionF,120960,unchanged
24971,RegionE,120420,RegionE,120420,unchanged
24972,RegionC,44160,RegionC,44160,unchanged
24973,RegionA,76020,RegionA,76020,unchanged
24974,RegionE,37080,RegionE,37080,unchanged
24975,RegionB,62040,RegionB,62040,unchanged
24976,RegionC,8520,RegionC,8520,unchanged
24977,RegionE,58560,RegionE,58560,unchanged
24978,RegionB,64080,RegionB,64080,unchanged
24979,RegionA,90780,RegionA,90780,unchanged
24980,RegionE,124860,RegionE,124860,unchanged
24981,RegionC,16080,RegionC,16080,unchanged
24982,RegionE,70620,RegionE,70620,unchanged
24983,RegionC,84120,RegionC,84120,unchanged
24984,RegionE,80880,RegionE,80880,unchanged
24985,RegionB,33360,RegionB,33360,unchanged
24986,RegionF,81300,RegionF,81300,unchanged
24987,RegionB,480,RegionB,480,unchanged
24988,RegionE,89460,RegionE,89460,unchanged
24989,RegionF,134520,RegionF,134520,unchanged
24990,RegionE,121440,RegionE,121440,unchanged
24991,RegionB,54960,RegionB,54960,unchanged
24992,RegionA,72540,RegionA,72540,unchanged
24993,RegionE,45120,RegionE,45120,unchanged
24994,RegionC,51780,RegionC,51780,unchanged
24995,RegionE,143760,RegionE,143760,unchanged
24996,RegionE,111480,RegionE,111480,unchanged
24997,RegionD,54660,RegionD,54660,unchanged
24998,RegionC,24420,RegionC,24420,unchanged
24999,RegionB,17520,RegionB,17520,unchanged
25000,RegionB,143220,RegionB,143220,unchanged
25001,RegionB,20880,RegionB,20880,unchanged
25002,RegionC,78780,RegionC,78780,unchanged
25003,RegionC,25020,RegionC,25020,unchanged
25004,RegionF,18060,RegionF,18060,unchanged
25005,RegionA,50940,RegionA,50940,unchanged
25006,RegionA,26220,RegionA,26220,unchanged
25007,RegionB,116820,RegionB,116820,unchanged
25008,RegionF,46140,RegionF,46140,unchanged
25009,RegionF,10980,RegionF,10980,unchanged
25010,RegionC,63900,RegionC,63900,unchanged
25011,RegionC,141720,RegionC,141720,unchanged
25012,RegionB,129060,RegionB,129060,unchanged
25013,RegionC,25440,RegionC,25440,unchanged
25014,RegionB,51840,RegionB,51840,unchanged
25015,RegionC,30960,RegionC,30960,unchanged
25016,RegionC,56040,RegionC,56040,unchanged
25017,RegionE,8160,RegionE,8160,unchanged
25018,RegionC,118920,RegionC,118920,unchanged
25019,RegionA,128700,RegionA,128700,unchanged
25020,RegionC,116580,RegionC,116580,unchanged
25021,RegionB,141420,RegionB,141420,unchanged
25022,RegionF,50880,RegionF,50880,unchanged
25023,RegionF,25800,RegionF,25800,unchanged
25024,RegionA,117960,RegionA,117960,unchanged
25025,RegionA,129420,RegionA,129420,unchanged
25026,RegionB,138120,RegionB,138120,unchanged
25027,RegionC,127560,RegionC,127560,unchanged
25028,RegionB,117840,RegionB,117840,unchanged
25029,RegionF,41640,RegionF,41640,unchanged
25030,RegionE,55320,RegionE,55320,unchanged
25031,RegionA,104220,RegionA,104220,unchanged
25032,RegionF,136260,RegionF,136260,unchanged
25033,RegionB,34500,RegionB,34500,unchanged
25034,RegionE,13260,RegionE,13260,unchanged
25035,RegionE,1560,RegionE,1560,unchanged
25036,RegionF,51840,RegionF,51840,unchanged
25037,RegionA,16560,RegionA,16560,unchanged
25038,RegionB,26220,RegionB,26220,unchanged
25039,RegionF,57180,RegionF,57180,unchanged
25040,RegionB,110340,RegionB,110340,unchanged
25041,RegionE,74100,RegionE,74100,unchanged
25042,RegionE,133800,RegionE,133800,unchanged
25043,RegionE,61020,RegionE,61020,unchanged
25044,RegionC,720,RegionC,720,unchanged
25045,RegionA,109140,RegionA,109140,unchanged
25046,RegionE,68580,RegionE,68580,unchanged
25047,RegionE,107520,RegionE,107520,unchanged
25048,RegionE,56820,RegionE,56820,unchanged
25049,RegionF,30300,RegionF,30300,unchanged
25050,RegionF,54840,RegionF,54840,unchanged
25051,RegionA,109440,RegionA,109440,unchanged
25052,RegionA,61440,RegionA,61440,unchanged
25053,RegionF,65460,RegionF,65460,unchanged
25054,RegionF,41520,RegionF,41520,unchanged
25055,RegionE,90000,RegionE,90000,unchanged
25056,RegionE,75780,RegionE,75780,unchanged
25057,RegionA,108000,RegionA,108000,unchanged
25058,RegionB,3720,RegionB,3720,unchanged
25059,RegionB,78840,RegionB,78840,unchanged
25060,RegionB,87480,RegionB,87480,unchanged
25061,RegionE,124800,RegionE,124800,unchanged
25062,RegionE,32220,RegionE,32220,unchanged
25063,RegionF,64800,RegionF,64800,unchanged
25064,RegionC,24840,RegionC,24840,unchanged
25065,RegionE,30720,RegionE,30720,unchanged
25066,RegionE,7080,RegionE,7080,unchanged
25067,RegionE,136440,RegionE,136440,unchanged
25068,RegionC,138720,RegionC,138720,unchanged
25069,RegionE,57480,RegionE,57480,unchanged
25070,RegionB,79800,RegionB,79800,unchanged
25071,RegionA,33480,RegionA,33480,unchanged
25072,RegionF,131640,RegionF,131640,unchanged
25073,RegionC,120900,RegionC,120900,unchanged
25074,RegionD,135960,RegionD,135960,unchanged
25075,RegionC,83700,RegionC,83700,unchanged
25076,RegionF,119520,RegionF,119520,unchanged
25077,RegionC,87000,RegionC,87000,unchanged
25078,RegionA,114120,RegionA,114120,unchanged
25079,RegionB,91200,RegionB,91200,unchanged
25080,RegionF,72420,RegionF,72420,unchanged
25081,RegionC,78900,RegionC,78900,unchanged
25082,RegionC,53160,RegionC,53160,unchanged
25083,RegionC,8160,RegionC,8160,unchanged
25084,RegionC,3960,RegionC,3960,unchanged
25085,RegionB,100980,RegionB,100980,unchanged
25086,RegionC,121260,RegionC,121260,unchanged
25087,RegionB,98640,RegionB,98640,unchanged
25088,RegionC,57240,RegionC,57240,unchanged
25089,RegionE,24540,RegionE,24540,unchanged
25090,RegionB,18000,RegionB,18000,unchanged
25091,RegionF,106080,RegionF,106080,unchanged
25092,RegionF,22920,RegionF,22920,unchanged
25093,RegionB,81660,RegionB,81660,unchanged
25094,RegionD,54120,RegionD,54120,unchanged
25095,RegionC,60180,RegionC,60180,unchanged
25096,RegionB,50460,RegionB,50460,unchanged
25097,RegionE,28140,RegionE,28140,unchanged
25098,RegionA,62820,RegionA,62820,unchanged
25099,RegionF,14400,RegionF,14400,unchanged
25100,RegionB,119820,RegionB,119820,unchanged
25101,RegionE,18960,RegionE,18960,unchanged
25102,RegionF,2040,RegionF,2040,unchanged
25103,RegionA,119340,RegionA,119340,unchanged
25104,RegionF,52080,RegionF,52080,unchanged
25105,RegionB,101760,RegionB,101760,unchanged
25106,RegionB,132300,RegionB,132300,unchanged
25107,RegionE,33660,RegionE,33660,unchanged
25108,RegionC,3540,RegionC,3540,unchanged
25109,RegionF,91140,RegionF,91140,unchanged
25110,RegionC,31800,RegionC,31800,unchanged
25111,RegionA,117180,RegionA,117180,unchanged
25112,RegionB,23700,RegionB,23700,unchanged
25113,RegionF,44820,RegionF,44820,unchanged
25114,RegionE,110280,RegionE,110280,unchanged
25115,RegionF,73320,RegionF,73320,unchanged
25116,RegionA,73320,RegionA,73320,unchanged
25117,RegionB,137340,RegionB,137340,unchanged
25118,RegionC,117480,RegionC,117480,unchanged
25119,RegionB,36180,RegionB,36180,unchanged
25120,RegionD,78900,RegionD,78900,unchanged
25121,RegionC,104340,RegionC,104340,unchanged
25122,RegionF,33000,RegionF,33000,unchanged
25123,RegionC,5880,RegionC,5880,unchanged
25124,RegionB,53760,RegionB,53760,unchanged
25125,RegionC,108360,RegionC,108360,unchanged
25126,RegionE,29400,RegionE,29400,unchanged
25127,RegionC,5940,RegionC,5940,unchanged
25128,RegionF,39000,RegionF,39000,unchanged
25129,RegionC,8520,RegionC,8520,unchanged
25130,RegionF,85320,RegionF,85320,unchanged
25131,RegionC,134820,RegionC,134820,unchanged
25132,RegionF,5760,RegionF,5760,unchanged
25133,RegionB,77100,RegionB,77100,unchanged
25134,RegionF,78840,RegionF,78840,unchanged
25135,RegionE,132000,RegionE,132000,unchanged
25136,RegionA,139680,RegionA,139680,unchanged
25137,RegionE,102120,RegionE,102120,unchanged
25138,RegionE,64620,RegionE,64620,unchanged
25139,RegionF,79500,RegionF,79500,unchanged
25140,RegionE,80220,RegionE,80220,unchanged
25141,RegionF,109740,RegionF,109740,unchanged
25142,RegionA,132480,RegionA,132480,unchanged
25143,RegionA,109860,RegionA,109860,unchanged
25144,RegionB,72300,RegionB,72300,unchanged
25145,RegionB,8220,RegionB,8220,unchanged
25146,RegionF,63960,RegionF,63960,unchanged
25147,RegionC,88800,RegionC,88800,unchanged
25148,RegionE,90900,RegionE,90900,unchanged
25149,RegionB,80040,RegionB,80040,unchanged
25150,RegionC,118980,RegionC,118980,unchanged
25151,RegionC,2340,RegionC,2340,unchanged
25152,RegionE,42780,RegionE,42780,unchanged
25153,RegionC,28740,RegionC,28740,unchanged
25154,RegionF,96720,RegionF,96720,unchanged
25155,RegionC,123120,RegionC,123120,unchanged
25156,RegionB,59640,RegionB,59640,unchanged
25157,RegionA,5880,RegionA,5880,unchanged
25158,RegionB,55020,RegionB,55020,unchanged
25159,RegionD,19260,RegionD,19260,unchanged
25160,RegionE,8160,RegionE,8160,unchanged
25161,RegionF,132420,RegionF,132420,unchanged
25162,RegionA,95220,RegionA,95220,unchanged
25163,RegionE,117600,RegionE,117600,unchanged
25164,RegionB,140280,RegionB,140280,unchanged
25165,RegionB,62580,RegionB,62580,unchanged
25166,RegionD,106500,RegionD,106500,unchanged
25167,RegionE,76020,RegionE,76020,unchanged
25168,RegionF,63240,RegionF,63240,unchanged
25169,RegionA,12000,RegionA,12000,unchanged
25170,RegionA,9840,RegionA,9840,unchanged
25171,RegionC,9180,RegionC,9180,unchanged
25172,RegionB,71940,RegionB,71940,unchanged
25173,RegionE,101280,RegionE,101280,unchanged
25174,RegionF,88140,RegionF,88140,unchanged
25175,RegionC,113520,RegionC,113520,unchanged
25176,RegionB,129840,RegionB,129840,unchanged
25177,RegionB,72660,RegionB,72660,unchanged
25178,RegionE,131580,RegionE,131580,unchanged
25179,RegionF,86220,RegionF,86220,unchanged
25180,RegionC,88740,RegionC,88740,unchanged
25181,RegionF,4620,RegionF,4620,unchanged
25182,RegionA,135540,RegionA,135540,unchanged
25183,RegionF,34860,RegionF,34860,unchanged
25184,RegionC,97380,RegionC,97380,unchanged
25185,RegionE,33240,RegionE,33240,unchanged
25186,RegionF,109020,RegionF,109020,unchanged
25187,RegionF,14820,RegionF,14820,unchanged
25188,RegionA,47280,RegionA,47280,unchanged
25189,RegionE,10320,RegionE,10320,unchanged
25190,RegionD,115740,RegionD,115740,unchanged
25191,RegionF,81600,RegionF,81600,unchanged
25192,RegionE,19440,RegionE,19440,unchanged
25193,RegionC,124620,RegionC,124620,unchanged
25194,RegionE,41880,RegionE,41880,unchanged
25195,RegionC,26220,RegionC,26220,unchanged
25196,RegionC,86700,RegionC,86700,unchanged
25197,RegionB,91620,RegionB,91620,unchanged
25198,RegionB,136800,RegionB,136800,unchanged
